serial_nr,stationid,lon,lat,site,stationname
280,2312180,-82.05480370000002,28.5216647,USGS,"LITTLE WITHLACOOCHEE RIVER NEAR TARRYTOWN, FL"
281,8208000,-98.2813988,28.62220899,USGS,"Atascosa Rv at Whitsett, TX"
282,1469500,-75.97185458,40.8069505,USGS,"Little Schuylkill River at Tamaqua, PA"
283,136219503,-74.4490833,42.09788889,USGS,ESOPUS CREEK BELOW LOST CLOVE RD AT BIG INDIAN NY
284,2041000,-77.869722,37.28320595,USGS,"DEEP CREEK NEAR MANNBORO, VA"
285,2217770,-83.3775833,33.9697222,USGS,"NORTH OCONEE RIVER AT COLLEGE ST, AT ATHENS, GA"
286,3034500,-79.11003559999997,40.8361756,USGS,"Little Mahoning Creek at McCormick, PA"
287,4282525,-73.17067429,44.0617249,USGS,"NEW HAVEN RIVER @ BROOKSVILLE, NR MIDDLEBURY, VT"
288,2336106,-84.3219444,33.84166667,USGS,"N FK PEACHTREE CR AT BRIARWOOD RD, NR ATLANTA, GA"
289,1536500,-75.8807518,41.2509149,USGS,"Susquehanna River at Wilkes-Barre, PA"
290,2301750,-82.3642595,27.9258564,USGS,DELANEY CREEK NEAR TAMPA FL
291,2344630,-84.5826111,33.35727778,USGS,"LINE CREEK BLW LAKE MCINTOSH, NR PEACHTREE CITY,GA"
292,2372250,-86.40551809,31.59627177,USGS,PATSALIGA CREEK NEAR BRANTLEY AL
293,1342743,-74.9904444,42.9852222,USGS,FULMER CREEK NEAR MOHAWK NY
294,110588340,-70.4505818,41.6276095,USGS,"SANTUIT RIVER AT OLD KINGS ROAD AT SANTUIT, MA"
295,2081054,-77.04027778,35.8597222,USGS,"ROANOKE RIVER AT WILLIAMSTON, NC"
296,2146750,-80.86985,35.0664972,USGS,"MCALPINE CR BELOW MCMULLEN CR NR PINEVILLE, NC"
297,1520000,-77.1399724,41.99674048,USGS,"Cowanesque River near Lawrenceville, PA"
298,2372430,-86.5294047,31.34822474,USGS,"CONECUH RIVER AT RIVER FALLS, ALABAMA"
299,4247000,-76.21777778,43.20536110000001,USGS,ONEIDA RIVER NEAR EUCLID NY
300,2102907,-79.1839556,35.1924083,USGS,"LITTLE RIVER NEAR MOUNT PLEASANT, NC"
301,2094659,-79.8552778,36.04944444,USGS,"SOUTH BUFFALO CREEK NR POMONA, NC"
302,214668150,-80.7855556,35.17027778,USGS,"MCMULLEN CR ABOVE LINCREST PLACE AT CHARLOTTE, NC"
303,8072730,-95.6868912,29.8307828,USGS,"Bear Ck nr Barker, TX"
304,1566000,-77.41915568,40.5153564,USGS,"Tuscarora Creek near Port Royal, PA"
305,7375410,-90.4950278,30.87613889,USGS,"Tangipahoa River at Tangipahoa, La"
306,21720709,-79.91008690000002,32.80239835,USGS,"COOPER RIVER AT U.S. HWY 17 AT CHARLESTON, SC"
307,50035000,-66.4595683,18.32243776,USGS,"RIO GRANDE DE MANATI AT CIALES, PR"
308,2310075,-82.7193056,28.1744722,USGS,ANCLOTE RIVER NEAR HOLIDAY FL
309,8105888,-97.6366722,30.51239444,USGS,"Brushy Ck at Kenney Fort Blvd at Round Rock, TX"
310,7375800,-90.6734317,30.93073559,USGS,"Tickfaw River at Liverpool, LA"
311,8061551,-96.4941667,32.7986111,USGS,"E Fk Trinity Rv blw Lk Ray Hubbard nr Forney, TX"
312,2344673,-84.5727222,33.38316667,USGS,"FLAT CREEK DS OF LAKE AT PEACHTREE CITY, GA"
313,4294000,-73.1284645,44.91670937,USGS,"MISSISQUOI RIVER AT SWANTON, VT"
314,2485810,-90.1716944,32.32352778,USGS,"BELHAVEN CREEK AT RIVERSIDE DRIVE AT JACKSON, MS"
315,2391540,-84.40347220000002,34.31088889,USGS,"SHARP MTN CREEK AT OLD GA 5, BELOW BALL GROUND, GA"
316,2395000,-84.97875,34.20930556,USGS,"ETOWAH RIVER NEAR KINGSTON,GA"
317,7288650,-90.8477778,33.39666667,USGS,"BOGUE PHALIA NR LELAND, MS"
318,8067280,-94.654225,29.84058056,USGS,"Turtle Bayou at I-10 nr Hankamer, TX"
319,3040000,-78.9205806,40.28563049,USGS,"Stonycreek River at Ferndale, PA"
320,2011470,-79.81172,38.19040156,USGS,"BACK CREEK AT SUNRISE, VA"
321,2337410,-84.8210278,33.65380556,USGS,"DOG RIVER AT GA 5, NEAR FAIRPLAY, GA"
322,2376293,-87.52803840000001,30.97851588,USGS,"BRUSHY CREEK NEAR BRATT, FL"
323,2233484,-81.169786,28.65555285,USGS,"ECONLOCKHATCHEE RIVER NEAR OVIEDO, FL"
324,3020500,-79.6953304,41.4817261,USGS,"Oil Creek at Rouseville, PA"
325,1362357,-74.29041670000002,42.09616667,USGS,WARNER CREEK NEAR CHICHESTER NY
326,1403060,-74.5483333,40.5511111,USGS,Raritan River below Calco Dam at Bound Brook NJ
327,1115185,-71.72256829,41.83621005,USGS,"WINSOR BROOK AT WINSOR RD NEAR SOUTH FOSTER, RI"
328,1670200,-77.9502747,38.1545801,USGS,"PAMUNKEY CREEK AT RT 651 NEAR LAHORE, VA"
329,73745253,-89.9375,29.78416667,USGS,"Reggio Canal near Wills Point, LA"
330,3036151,-79.478625,40.8939083,USGS,"Allegheny R at L&D 8 (lower pool) nr Templeton, PA"
331,3085730,-80.08555559999998,40.50388889,USGS,Ohio River at Emsworth Dam Upper Pool @ Emsworth
332,7380212,-90.7364889,30.10158889,USGS,"Airline Canal at Blind River near Gramercy, LA"
333,8185020,-98.2796667,29.55091667,USGS,"Cibolo Ck at Primitive Trail nr Universal City, TX"
334,1450500,-75.59796429999999,40.8062047,USGS,"Aquashicola Creek at Palmerton, PA"
335,8159250,-97.6593222,30.09453056,USGS,"Maha Ck at Von Quintus Rd nr Del Valle, TX"
336,1206900,-73.0695527,41.6737084,USGS,"NAUGATUCK RIVER AT THOMASTON, CT"
337,1671020,-77.42775949,37.85014024,USGS,"NORTH ANNA RIVER AT HART CORNER NEAR DOSWELL, VA"
338,7346080,-94.2325,32.7386111,USGS,"Big Cypress Ck abv SH 43 nr Karnack, TX"
339,1389005,-74.2691667,40.89638889,USGS,Passaic River below Pompton Riv at Two Bridges NJ
340,8062895,-96.3388889,32.5561111,USGS,"Kings Ck at SH 34 nr Kaufman, TX"
341,7375175,-90.0894444,30.47638889,USGS,"Bogue Falaya River at Boston St. at Covington, LA"
342,1100627,-71.14922390000002,42.6714806,USGS,"SHAWSHEEN RIVER AT BALMORAL STREET AT ANDOVER, MA"
343,8012470,-92.8788611,30.07,USGS,"Bayou Lacassine near Lake Arthur, LA"
344,2207000,-84.09736109999999,33.86188889,USGS,"GARNER CREEK NEAR SNELLVILLE, GA"
345,8108250,-96.9791531,30.90324377,USGS,"Big Elm Ck at SH 77 nr Cameron, TX"
346,7376300,-90.5511111,30.37655556,USGS,"Tickfaw River Near Springfield, La."
347,357587728,-86.5741495,34.74567586,USGS,"DALLAS BRANCH AT COLEMAN ST IN HUNTSVILLE, AL"
348,8032000,-95.430786,31.89239037,USGS,"Neches Rv nr Neches, TX"
349,2351890,-84.1390833,31.77627778,USGS,"MUCKALEE CREEK AT GA 195, NEAR LEESBURG, GA"
350,7381670,-91.4705556,29.68083333,USGS,"GIWW at Bayou Sale Ridge near Franklin, LA"
351,2195665,-82.0021111,33.88925,USGS,"TURKEY CREEK BELOW JOHNSTON, SC"
352,21968385,-82.09873889,33.42509167,USGS,"BUTLER CR BELOW BUTLER CR RSVR AT FORT GORDON, GA"
353,8164200,-96.8379472,29.69758333,USGS,"E Navidad Rv at US90 nr Weimar, TX"
354,2077303,-78.9970556,36.5227222,USGS,"HYCO R BL ABAY D NR MCGEHEES MILL, NC"
355,3574100,-86.1683333,34.91,USGS,ESTILL FORK AT ESTILLFORK AL
356,214657975,-80.7133333,35.1586111,USGS,"IRVINS CREEK AT SR3168 NR CHARLOTTE, NC"
357,2174055,-80.52438889,33.06166667,USGS,"EDISTO RIVER BELOW CANADYS, SC"
358,2266291,-81.6052778,28.42694444,USGS,"LATERAL 405 AT S-405A, NEAR DOCTOR PHILLIPS, FL"
359,2237206,-81.88424640000002,28.71499294,USGS,"PALATLAKAHA R AT STRUCTURE M-4 NR OKAHUMPKA, FL"
360,3049800,-79.93810799,40.52034620000001,USGS,"Little Pine Creek near Etna, PA"
361,1072870,-70.9564507,43.23480487,USGS,"ISINGLASS R AT ROCHESTER NECK RD, NR DOVER, NH"
362,3454500,-82.821,35.88991667,USGS,"FRENCH BROAD RIVER AT HOT SPRINGS, NC"
363,2300700,-82.3520369,27.79197208,USGS,BULLFROG CREEK NEAR WIMAUMA FL
364,2167450,-81.7631659,34.20957949,USGS,"LITTLE RIVER NR SILVERSTREET, SC"
365,2042500,-77.0608027,37.43625765,USGS,"CHICKAHOMINY RIVER NEAR PROVIDENCE FORGE, VA"
366,2054750,-80.00788889,37.27155556,USGS,"ROANOKE RIVER AT ROUTE 117 AT ROANOKE, VA"
367,8111051,-96.308125,30.64173333,USGS,"Carters Ck at FM 60 nr College Station, TX"
368,1117350,-71.5511719,41.4823233,USGS,"CHIPUXET RIVER AT WEST KINGSTON, RI"
369,3500000,-83.3797222,35.15,USGS,"LITTLE TENNESSEE RIVER NEAR PRENTISS, NC"
370,1471875,-75.74213590000002,40.339538,USGS,"Manatawny Creek near Spangsville, PA"
371,2176150,-80.6831613,32.65240388,USGS,"COMBAHEE RIVER NEAR GREENPOND, SC"
372,2335870,-84.44333329999998,33.95388889,USGS,"SOPE CREEK NEAR MARIETTA, GA"
373,1331500,-73.12397168,42.61109077,USGS,"HOOSIC RIVER AT ADAMS, MA"
374,1467048,-75.0326713,40.05011137,USGS,"Pennypack Cr at Lower Rhawn St Bdg, Phila., PA"
375,3102500,-80.376178,41.42199889,USGS,"Little Shenango River at Greenville, PA"
376,1029200,-68.6336111,46.14305556,USGS,"Seboeis River near Shin Pond, Maine"
377,1308500,-73.3288056,40.7089722,USGS,CARLLS RIVER AT BABYLON NY
378,208735012,-78.66638889,35.78,USGS,"ROCKY BRANCH BELOW PULLEN ROAD AT RALEIGH, NC"
379,2480345,-88.9068417,30.5910972,USGS,"TCHOUTACABOUFFA RIVER TRIB NEAR WHITE PLAINS, MS"
380,1658000,-77.05602778,38.59613889,USGS,"MATTAWOMAN CREEK NEAR POMONKEY, MD"
381,3017500,-79.0500392,41.60200599,USGS,"Tionesta Creek at Lynch, PA"
382,1646500,-77.12763889,38.94977778,USGS,"POTOMAC RIVER NEAR WASH, DC LITTLE FALLS PUMP STA"
383,3036000,-79.2911508,40.9275653,USGS,"Mahoning Creek at Mahoning Creek Dam, PA"
384,1576500,-76.2771798,40.05009748,USGS,"Conestoga River at Lancaster, PA"
385,2176603,-80.669273,32.42741485,USGS,"BEAUFORT RIVER AT BEAUFORT, SC"
386,2246804,-81.59688889,30.45494167,USGS,"DUNN CREEK AT DUNN CREEK RD NR EASTPORT, FL"
387,2162290,-82.65012800000002,35.06345088,USGS,"SOUTH SALUDA RIVER NEAR CLEVELAND, SC"
388,8066300,-94.7797222,30.48138889,USGS,"Menard Ck nr Rye, TX"
389,1150900,-72.7589899,43.62229069,USGS,"OTTAUQUECHEE RIVER NEAR WEST BRIDGEWATER, VT"
390,212430653,-80.64805559999998,35.25388889,USGS,"MCKEE CREEK AT SR2804 NR WILGROVE, NC"
391,2235000,-81.4193056,28.81426389,USGS,"WEKIVA RIVER NEAR SANFORD, FL"
392,1426500,-75.38352778,42.00302778,USGS,WEST BRANCH DELAWARE RIVER AT HALE EDDY NY
393,2467001,-87.8800143,32.52096964,USGS,TOMBIGBEE RIVER BL DEMOPOLIS L&D NEAR COATOPA AL
394,8161400,-96.4172222,29.58,USGS,"LCRA Colorado Rv nr Altair, TX"
395,164579522,-77.32933889,38.9256,USGS,"THE GLADE NEAR HOWLAND DRIVE AT RESTON, VA"
396,1350355,-74.41025,42.53763889,USGS,SCHOHARIE CREEK AT BREAKABEEN NY
397,1115280,-71.6497879,41.80398827,USGS,"CORK BK AT ROCKLAND SCITUATE RD NR CLAYVILLE, RI"
398,1389500,-74.2261111,40.8847222,USGS,Passaic River at Little Falls NJ
399,1548500,-77.4474798,41.52173586,USGS,"Pine Creek at Cedar Run, PA"
400,2449838,-86.69388889,34.1725,USGS,"DUCK RIVER ABOVE HWY 278 NEAR BERLIN, AL"
401,4273500,-73.47111109999999,44.68166667,USGS,SARANAC RIVER AT PLATTSBURGH NY
402,2223056,-83.06697220000002,32.93933333,USGS,"OCONEE RIVER AT AVANT MINE, NEAR OCONEE, GA"
403,2481000,-89.1219444,30.558611100000004,USGS,"BILOXI RIVER AT WORTHAM, MS"
404,1401750,-74.6175,40.44,USGS,Millstone River at Griggstown NJ
405,8169778,-97.9391722,29.599611100000004,USGS,"Geronimo Ck at I-10 nr Seguin, TX"
406,2208487,-83.8297222,33.67944444,USGS,"LITTLE CORNISH CR COUNTY ROAD 95 NR OXFORD, GA"
407,2399200,-85.6805204,34.2889813,USGS,LITTLE RIVER NEAR BLUE POND AL
408,50051310,-65.95631329999999,18.15187883,USGS,"RIO CAYAGUAS AT CERRO GORDO, PR"
409,4288295,-72.7244444,44.4425,USGS,"LITTLE RIVER NEAR STOWE, VT"
410,8098295,-97.0063972,31.07345278,USGS,"Pond Ck at SH 53 nr Rosebud, TX"
411,1064801,-71.2878488,43.83007396,USGS,"BEARCAMP RIVER AT SOUTH TAMWORTH, NH"
412,1054300,-70.7330556,44.5933333,USGS,"Ellis River at South Andover, Maine"
413,8159110,-97.6020611,30.38349444,USGS,"Western Trib to Gilleland Ck nr Manor, TX"
414,2331600,-83.622775,34.5407222,USGS,"CHATTAHOOCHEE RIVER NEAR CORNELIA, GA"
415,8034500,-95.1607787,31.97655578,USGS,"Mud Ck nr Jacksonville, TX"
416,1387500,-74.16277778,41.09805556,USGS,Ramapo River near Mahwah NJ
417,1350080,-74.41305559999998,42.37694444,USGS,MANOR KILL AT WEST CONESVILLE NEAR GILBOA NY
418,8068325,-95.5466084,30.10549526,USGS,"Willow Ck nr Tomball, TX"
419,3016000,-79.4078243,41.5708949,USGS,"Allegheny River at West Hickory, PA"
420,1671100,-77.5130392,37.8726401,USGS,"LITTLE RIVER NEAR DOSWELL, VA"
421,7344100,-94.4980556,33.38444444,USGS,"Anderson Ck at Hwy 98 nr Simms, TX"
422,7375230,-90.1548009,30.404082899999995,USGS,"Tchefuncte River at Madisonville, LA"
423,8072470,-95.7285594,29.7677295,USGS,"Mason Ck at Prince Ck Court nr Houston, TX"
424,2316000,-83.1935,31.38527778,USGS,"ALAPAHA RIVER NEAR ALAPAHA, GA"
425,7378083,-91.0209368,30.56102103,USGS,"Beaver Bayou at Hooper Road near Baton Rouge, LA"
426,8042558,-94.6661139,29.67555556,USGS,"W Fk Double Bayou at Eagle Ferry Rd nr Anahuac, TX"
427,2317755,-83.31886109999998,30.892611100000003,USGS,"WITHLACOOCHEE RIVER AT US 41 NEAR VALDOSTA, GA"
428,7380101,-90.9173216,30.34047129,USGS,"Bayou Manchac near Little Prairie, LA"
429,1116500,-71.44505749999998,41.75093399,USGS,"PAWTUXET RIVER AT CRANSTON, RI"
430,2250030,-80.59588719,28.01724054,USGS,"TURKEY CREEK AT PALM BAY, FL"
431,1114000,-71.41061208,41.833989,USGS,"MOSHASSUCK RIVER AT PROVIDENCE, RI"
432,2416360,-85.64283889,32.78545278,USGS,"LITTLE SANDY CREEK AT CAMP HILL, AL"
433,7380255,-89.9864083,29.57673333,USGS,"Bayou Dupont nr Round Lake S of Myrtle Grove, LA"
434,2087359,-78.5830556,35.7583333,USGS,"WALNUT CREEK AT SUNNYBROOK DRIVE NR RALEIGH, NC"
435,8013000,-92.6736111,30.99666667,USGS,"Calcasieu River nr Glenmora, LA"
436,1047200,-70.48527778,44.85777778,USGS,"Sandy River near Madrid, Maine"
437,1386000,-74.3116667,41.0736111,USGS,West Brook near Wanaque NJ
438,357587090,-86.5985946,34.7884527,USGS,WEST FORK PINHOOK CR AT BLUE SPRS RD AT HUNTSVILLE
439,8099300,-98.6056067,32.11402957,USGS,"Sabana Rv nr De Leon, TX"
440,3460795,-83.1119444,35.7836111,USGS,"PIGEON R BL POWER PLANT NR WATERVILLE, NC"
441,8052745,-96.8919475,33.2192846,USGS,"Doe Br at US Hwy 380 nr Prosper, TX"
442,1317000,-73.7375,43.60952778,USGS,SCHROON RIVER AT RIVERBANK NY
443,2273230,-81.201458,27.21393588,USGS,"C-41 CANAL NEAR BRIGHTON, FL"
444,2161805,-81.2457222,34.3933333,USGS,"LITTLE RIVER AT CLARK BRIDGE RD NR WINNSBORO, SC"
445,1479820,-75.69160079999997,39.81677739,USGS,"Red Clay Creek near Kennett Square, PA"
446,8078000,-95.3230476,29.37154349,USGS,"Chocolate Bayou nr Alvin, TX"
447,50128905,-66.8881819,18.04106353,USGS,CANAL DE RIEGO DE LAJAS BLW LAGO LOCO DAM YAUCO PR
448,1483750,-75.46052778,39.08486110000001,USGS,"ST JONES RIVER NEAR MAGNOLIA, DE"
449,300507091355600,-91.5988889,30.08527778,USGS,Bayou Darby near Lake Fausse Point Cut
450,7288800,-90.8173251,32.487363300000005,USGS,"YAZOO RIVER AT REDWOOD, MS"
451,12095493,-73.4928944,41.31408889,USGS,"RIDGEFIELD BROOK AT SHIELDS LANE NR RIDGEFIELD, CT"
452,2423586,-86.8136007,33.4487185,USGS,"SHADES CREEK NR HOMEWOOD, ALA"
453,1362322,-74.23152778,42.1336111,USGS,MYRTLE BROOK AT STATE HWY 214 AT EDGEWOOD NY
454,2310322,-82.6677778,28.28055556,USGS,LAKE WORRELL OUTFALL NR NEW PORT RICHEY EAST FL
455,2298170,-81.8947222,26.99027778,USGS,PRAIRIE CREEK ON CR 764 NEAR PUNTA GORDA FL
456,2173030,-81.0595425,33.3590442,USGS,"SOUTH FORK EDISTO RIVER NEAR COPE, SC"
457,73815945,-91.37399659999998,29.70437513,USGS,"Bayou Teche E of Calumet Flood Gate at Calumet, LA"
458,8180941,-98.7513889,29.53916667,USGS,"Culebra Ck in GCSNA nr Helotes, TX"
459,50100450,-66.2071116,18.04274109,USGS,"RIO MAJADA AT LA PLENA, PR"
460,2173000,-81.1331559,33.39320916,USGS,"SOUTH FORK EDISTO RIVER NEAR DENMARK, SC"
461,1463882,-74.72777778,40.2475,USGS,Assunpink Creek below STP near Mercerville NJ
462,1650500,-77.02936109999997,39.06552778,USGS,"NORTHWEST BRANCH ANACOSTIA RIVER NR COLESVILLE, MD"
463,2292780,-81.5580361,26.70775278,USGS,"TOWNSEND CANAL NEAR ALVA,FL"
464,3488000,-81.7462293,36.89678115,USGS,"N F HOLSTON RIVER NEAR SALTVILLE, VA"
465,2297345,-81.9994444,27.08666667,USGS,PEACE RIVER AT PLATT FL
466,1428500,-74.9860556,41.50875,USGS,DELAWARE R ABOVE LACKAWAXEN R NEAR BARRYVILLE NY
467,2301300,-82.1175877,27.79669525,USGS,SOUTH PRONG ALAFIA RIVER NEAR LITHIA FL
468,3011800,-78.71863999,41.76645099,USGS,"Kinzua Creek near Guffey, PA"
469,3028000,-78.69224919,41.57533955,USGS,"West Branch Clarion River at Wilcox, PA"
470,1546400,-77.82750108,40.8336726,USGS,"Spring Creek at Houserville, PA"
471,1572025,-76.4021793,40.53258999,USGS,"Swatara Creek near Pine Grove, PA"
472,3208500,-82.2956993,37.20705367,USGS,"RUSSELL FORK AT HAYSI, VA"
473,7372050,-92.6033333,31.93694444,USGS,"Dugdemona River near Joyce, LA"
474,7378745,-91.0207222,30.32125,USGS,"Alligator Bayou near Kleinpeter, LA"
475,2198820,-81.15361109999998,32.24916667,USGS,"ABERCORN CREEK AT MOUTH NEAR SAVANNAH, GA"
476,2203518,-81.4586944,31.969,USGS,"CANOOCHEE RIVER AT BRIDGE 38, AT FORT STEWART, GA"
477,4286000,-72.59344318,44.25672595,USGS,"WINOOSKI RIVER AT MONTPELIER, VT"
478,2466030,-87.8405687,32.77790835,USGS,"BLACK WARRIOR RIVER AT SELDEN L & D NEAR EUTAW, AL"
479,2207448,-83.9280833,33.66163889,USGS,"BIG HAYNES CREEK AT BALD ROCK ROAD, NR MILSTEAD GA"
480,2191300,-83.00394440000002,34.0742222,USGS,"BROAD RIVER ABOVE CARLTON, GA"
481,738022295,-90.9634335,30.2621398,USGS,"Grand Goudine at Babin Rd Near Duplessis, LA"
482,2485498,-89.95527779999998,32.38805556,USGS,"PELAHATCHIE CREEK AT STATE HWY 25 NR FANNIN, MS"
483,8031050,-93.8214944,30.04455278,USGS,"Cow Bayou at SH 87 nr Bridge City, TX"
484,8110500,-96.297743,31.17018205,USGS,"Navasota Rv nr Easterly, TX"
485,8050100,-96.9261111,32.749861100000004,USGS,"Mountain Ck at Grand Prairie, TX"
486,8041749,-94.1887943,30.17882253,USGS,"Pine Island Bayou abv BI Pump Plant, Beaumont, TX"
487,8136500,-99.9195226,31.5159908,USGS,"Concho Rv at Paint Rock, TX"
488,50014800,-66.8176066,18.39443982,USGS,"RIO CAMUY NR BAYANEY, PR"
489,1564500,-77.9252764,40.21258144,USGS,"Aughwick Creek near Three Springs, PA"
490,1478000,-75.72788889,39.63738889,USGS,"CHRISTINA RIVER AT COOCHS BRIDGE, DE"
491,1049265,-69.68388889,44.4722222,USGS,"Kennebec River at North Sidney, Maine"
492,2419890,-86.19552220000001,32.43985898,USGS,TALLAPOOSA RIVER NEAR MONT.-MONT. WATER WORKS
493,2296750,-81.8761946,27.22088245,USGS,"PEACE RIVER AT SR 70 AT ARCADIA, FL"
494,73816525,-91.3338889,29.43025,USGS,Mouth of Atchafalaya River at Atchafalaya Bay
495,1420500,-74.9796667,41.94641667,USGS,BEAVER KILL AT COOKS FALLS NY
496,1076000,-71.8453594,43.79562647,USGS,"BAKER RIVER NEAR RUMNEY, NH"
497,7351900,-93.3273939,31.7043336,USGS,"Byu Dupont nr Robeline, LA"
498,3062998,-79.9109038,39.7283898,USGS,"Monongahela R L&D8 (Upper Pool) @ Point Marion, PA"
499,295447091191500,-91.3208333,29.91305556,USGS,Middle Fork Bayou Long at Bayou Long
500,2169500,-81.049815,33.99320985,USGS,"CONGAREE RIVER AT COLUMBIA, SC"
501,2337500,-84.92872220000002,33.52930556,USGS,"SNAKE CREEK NEAR WHITESBURG, GA"
502,1174500,-72.23841479999999,42.3934237,USGS,"EAST BRANCH SWIFT RIVER NEAR HARDWICK, MA"
503,8074150,-95.4879965,29.8513369,USGS,"Cole Ck at Deihl Rd, Houston, TX"
504,1102000,-70.8936622,42.6598157,USGS,"IPSWICH RIVER NEAR IPSWICH, MA"
505,2205900,-84.1936111,33.92555556,USGS,"BEAVER RUIN CREEK AT MITCHELL RD, NR NORCROSS, GA"
506,2317500,-83.03266670000002,30.70383333,USGS,"ALAPAHA RIVER AT STATENVILLE, GA"
507,8041780,-94.1143469,30.156878000000006,USGS,"Neches Rv Saltwater Barrier at Beaumont, TX"
508,8050800,-96.9472267,33.55455428,USGS,"Timber Ck nr Collinsville, TX"
509,3590000,-87.70058470000002,34.807865500000005,USGS,CYPRESS CREEK NEAR FLORENCE AL
510,344894205,-82.33277779999997,35.68527778,USGS,"NORTH FORK SWANNANOA RIVER NEAR WALKERTOWN, NC"
511,2236350,-81.68535340000003,28.3111212,USGS,"GREEN SWAMP RUN NEAR EVA, FL"
512,1402000,-74.5758333,40.475,USGS,Millstone River at Blackwells Mills NJ
513,2162287,-82.66972220000002,35.0622222,USGS,"TABLE ROCK RESERVOIR TAILRACE NR CLEVELAND, SC"
514,1104500,-71.2336668,42.37231857,USGS,"CHARLES RIVER AT WALTHAM, MA"
515,8068000,-95.4571616,30.24465738,USGS,"W Fk San Jacinto Rv nr Conroe, TX"
516,8011000,-92.3964167,30.23616667,USGS,"Byu Plaquemine Brule nr Crowley, LA"
517,8059400,-96.4835969,33.29455787,USGS,"USCOE Sister Grove Ck nr Blue Ridge, TX"
518,4215000,-78.6449444,42.8900833,USGS,CAYUGA CREEK NEAR LANCASTER NY
519,2263800,-81.450905,28.3041775,USGS,"SHINGLE CREEK AT AIRPORT NEAR KISSIMMEE, FL"
520,8075900,-95.4179936,29.95688886,USGS,"Greens Bayou nr US Hwy 75 nr Houston, TX"
521,4275500,-73.6426667,44.45175,USGS,AUSABLE RIVER NEAR AU SABLE FORKS NY
522,1109060,-71.12282369,41.86621220000001,USGS,"THREEMILE RIVER AT NORTH DIGHTON, MA"
523,1377451,-74.0480556,41.01194444,USGS,Pascack Bk at Woodcliff Lk outlet at Hillsdale NJ
524,2024752,-79.3672547,37.55541524,USGS,"JAMES RIVER AT BLUE RIDGE PKWY NR BIG ISLAND, VA"
525,1200600,-73.44956690000002,41.5931499,USGS,"HOUSATONIC RIVER NEAR NEW MILFORD, CT"
526,8057300,-96.725832,32.80873904,USGS,"White Rk Ck at White Rk Lk, Dallas, TX"
527,2465000,-87.5900074,33.20928528,USGS,BLACK WARRIOR RIVER AT NORTHPORT AL
528,2479980,-88.31889790000002,30.78018805,USGS,"CROOKED CREEK NEAR FAIRVIEW, AL."
529,1105917,-70.8383696,41.66260446,USGS,"MATTAPOISETT RIVER NEAR MATTAPOISETT, MA"
530,2307780,-82.7248228,27.91585545,USGS,LONG BRANCH NEAR PINELLAS PARK FL
531,50047535,-66.1215551,18.16718065,USGS,"RIO DE BAYAMON AT ARENAS, PR"
532,1176000,-72.26369100000002,42.18231566,USGS,"QUABOAG RIVER AT WEST BRIMFIELD, MA"
533,1104715,-71.0616667,42.36888889,USGS,"CHARLES RIVER, NEW CHARLES RIVER DAM AT BOSTON, MA"
534,4217000,-78.1881667,42.99713889,USGS,TONAWANDA CREEK AT BATAVIA NY
535,3041500,-79.0261404,40.4192377,USGS,"Conemaugh River at Seward, PA"
536,1645000,-77.33577778,39.1280833,USGS,"SENECA CREEK AT DAWSONVILLE, MD"
537,2397410,-85.2660556,33.99694444,USGS,"CEDAR CREEK AT GA AVE, AT CEDARTOWN, GA"
538,7351750,-93.3418388,31.89460754,USGS,"Bayou Pierre near Lake End, LA"
539,1538960,-76.3034722,41.12875,USGS,"Huntington Creek at Jonestown, PA"
540,3479000,-81.82222220000001,36.23916667,USGS,"WATAUGA RIVER NEAR SUGAR GROVE, NC"
541,21677129,-81.6128827,33.93986178,USGS,"MOORES CREEK NEAR BATESBURG, SC"
542,2346180,-84.42425,32.8385,USGS,"FLINT RIVER NEAR THOMASTON, GA"
543,8102500,-97.4413967,31.07017947,USGS,"Leon Rv nr Belton, TX"
544,50115240,-66.62112579,18.04158904,USGS,RIO PORTUGUES AT PARQUE CEREMONIAL TIBES NR PONCE
545,1553850,-76.8,40.97444444,USGS,"Chillisquaque Creek near Potts Grove, PA"
546,2207185,-84.03777779999999,33.7775,USGS,"NO BUSINESS CREEK AT LEE ROAD, BELOW SNELLVILLE,GA"
547,1155500,-72.775374,43.1089665,USGS,"WEST RIVER AT JAMAICA, VT"
548,7367690,-91.4380556,33.00138889,USGS,Boeuf River at Ark/La State Line
549,8071250,-95.0494861,30.12597778,USGS,"Luce Bayou at SH-99 nr Huffman, TX"
550,7348550,-93.4968418,32.25099097,USGS,(COE) Red River at L&D No. 5 (Upper) nr Howard
551,2198920,-81.1549167,32.16533333,USGS,"SAVANNAH RIVER AT GA 25, AT PORT WENTWORTH, GA"
552,50040800,-66.13822187,18.13440423,USGS,"RIO DE LA PLATA AT CAYEY, PR"
553,8017410,-95.9194109,32.8062358,USGS,"Sabine Rv nr Wills Point, TX"
554,1474000,-75.2068459,40.01539,USGS,"Wissahickon Creek at Mouth, Philadelphia, PA"
555,2060500,-79.28563889,37.10569444,USGS,"ROANOKE RIVER AT ALTAVISTA, VA"
556,7372750,-92.30985799,31.58073046,USGS,"LITTLE R NR POLLOCK, LA"
557,8065080,-95.6342972,31.62981667,USGS,"Manson Ck at SH 294 nr Elkhart, TX"
